L_http,L_https,L_numHyphens,L_numParams,L_numSubDomains,L_paramLen,L_pathLen,M_app,M_hasFBUrl,M_hasFBappURL,M_hasFBeventURL,M_hasLink,M_hasMessage,M_hasPicture,M_hasStory,M_length_of_link,M_postType,T_!,T_!!,T_:(,T_:),T_?,T_??,T_avgSentLen,T_avgWordLen,T_engDictWords,T_hashtagsPerWord,T_numChars,T_numHashtags,T_numSentences,T_numUrls,T_numWords,T_textRepFactor,T_upperCaseChars,T_urlsPerWord,U_category,U_gender,U_hasUsername,U_isPage,U_lenName,U_lenUsername,U_locale,U_pageLikes,U_wordsInName,Z_CLASS
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,110,5.9375,14,0,95,0,1,0,16,1.0666666667,1,0,0,1,1,0,10,10,3,0,2,Spam
1,0,0,0,2,0,1,web,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,140.2142857143,4.8205882353,608,0,3259,0,28,1,680,1.9154929577,255,0.0014705882,3,0,0,1,6,0,0,1,1,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,15,0,1,0,3,Spam
0,1,0,2,3,31.5,2,thirdparty,0,1,0,1,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,14,14,1,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,115.4285714286,4.6666666667,128,0,672,0,7,0,144,1.756097561,7,0,0,1,1,0,9,8,3,0,2,Spam
1,0,0,3,3,23.3333333333,1,contentsharing,1,0,0,1,0,1,1,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,19,3,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,11,12,1,0,2,Spam
1,0,2,2,3,13,1,web,0,0,0,1,1,1,0,42,3,1,1,0,1,1,0,28,16.4,2,0,78,0,3,2,5,1,9,0.4,0,1,1,0,17,22,8,0,2,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,96.2857142857,4.196969697,112,0,554,0,7,0,132,1.3608247423,18,0,0,2,1,0,13,10,1,0,2,Spam
1,0,1,7,3,14.5714285714,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,19,22,1,0,2,Spam
0,1,0,2,3,28.5,2,thirdparty,0,1,0,1,0,1,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,7,1,0,2,Spam
1,0,0,1,3,11,1,thirdparty,0,0,0,1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,1,0,0,0,653,0,Spam
0,1,0,2,3,33,2,thirdparty,0,1,0,1,0,1,0,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,6,1,0,2,Spam
0,1,0,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,20,19,1,0,3,Spam
0,1,0,5,3,20.4,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,15,0,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,71,4.5384615385,8,0,59,0,1,0,13,1.0833333333,6,0,11,0,0,1,40,0,0,31396,7,Spam
0,1,3,0,3,0,4,contentsharing,1,0,0,1,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,15,13,0,172,2,Spam
0,1,0,3,3,23,1,mobile,1,0,0,1,0,1,1,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,20,16,11,0,3,Spam
0,1,1,6,3,17,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,12,12,1,0,2,Spam
0,1,0,2,3,31.5,2,thirdparty,0,1,0,1,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,19,19,26,0,2,Spam
1,0,0,4,3,16.25,1,mobile,1,0,0,1,1,1,0,102,4,0,0,0,0,0,0,43,6.3333333333,5,0,38,0,1,1,6,1,5,0.1666666667,0,0,0,0,12,0,0,0,2,Spam
0,1,0,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,17,17,1,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,12,12,1,0,2,Spam
0,1,0,2,3,29.5,2,thirdparty,0,1,0,1,0,1,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,12,0,1,0,2,Spam
0,1,0,2,3,32,2,thirdparty,0,1,0,1,0,1,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,12,11,3,0,2,Spam
0,1,0,2,3,32.5,2,thirdparty,0,1,0,1,0,1,0,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,15,11,1,0,3,Spam
0,1,0,6,3,16.8333333333,2,thirdparty,0,1,0,1,0,1,0,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,14,16,1,0,2,Spam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,37,4.4285714286,29,0,155,0,5,0,35,1.09375,7,0,0,2,1,0,20,10,3,0,3,Spam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,34,4.5263157895,14,0,86,0,3,0,19,1,5,0,0,1,1,0,9,13,3,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,90.6666666667,6.4324324324,17,0,226,0,3,0,37,1.1212121212,34,0,51,0,1,1,51,26,0,570,10,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,37,4.8461538462,17,0,121,0,4,0,26,1,14,0,0,1,1,0,10,13,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,123.3846153846,5.2713178295,188,0,1347,0,13,0,258,1.5,91,0,0,1,1,0,33,13,1,0,4,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,157,4.8518518519,22,0,131,0,1,0,27,1.0384615385,5,0,0,1,1,0,16,18,1,0,2,NotSpam
1,0,0,1,3,19,1,mobile,1,0,0,1,0,1,1,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,12,0,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,97,4.7647058824,15,0,81,0,1,0,17,1,3,0,0,2,1,0,11,16,1,0,2,NotSpam
1,0,0,3,3,24.6666666667,1,contentsharing,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,9,9,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,6.5,3.6666666667,2,0,11,0,2,0,3,1,1,0,0,2,1,0,12,10,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,61.5,3.8076923077,25,0,99,0,2,0,26,1.0833333333,4,0,0,2,1,0,13,13,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,99,5.6666666667,13,0,85,0,1,0,15,1,4,0,59,0,1,1,11,14,0,44068,2,NotSpam
1,0,10,0,3,0,6,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,108,108,0,0,108,0,1,1,1,1,0,1,0,1,1,0,16,10,8,0,4,NotSpam
1,0,12,0,3,0,5,web,0,0,0,1,1,1,0,110,1,0,0,0,0,0,0,66,5.7,8,0,57,0,1,1,10,1,4,0.1,85,0,1,1,26,14,0,250596,4,NotSpam
1,0,22,0,3,0,4,web,0,0,0,1,1,1,0,115,1,1,0,0,0,0,0,62.125,7.2258064516,43,0,440,0,8,2,62,1.1071428571,33,0.0322580645,0,1,1,0,17,14,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,72.5,5.6818181818,19,0,125,0,2,0,22,1.1578947368,5,0,0,1,1,0,19,23,1,0,2,NotSpam
1,0,0,1,2,7,1,contentsharing,0,0,0,1,1,1,0,36,1,0,0,0,0,0,0,250,4.8372093023,32,0,208,0,1,1,43,1.1025641026,16,0.023255814,0,2,1,0,13,13,6,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,80.5,4.2903225806,27,0,133,0,2,0,31,1.0333333333,4,0,0,0,1,0,15,10,1,0,2,NotSpam
1,0,0,3,3,23,1,contentsharing,1,0,0,1,1,1,1,105,4,0,0,1,0,0,0,23.5,5.125,6,0.125,41,1,2,1,8,1,3,0.125,3,0,1,1,42,15,0,253,4,NotSpam
1,0,0,3,3,15.6666666667,1,contentsharing,1,0,0,1,0,1,1,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,26,26,8,0,4,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,52,6.6428571429,8,0.0714285714,178,2,4,0,28,1.0769230769,14,0,0,1,0,0,11,0,3,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,96.75,4.9444444444,178,0.0050505051,971,1,12,0,198,1.3943661972,17,0,0,1,1,0,19,12,1,0,4,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,252,5.0238095238,33,0,211,0,1,0,42,1.1666666667,24,0,0,1,1,0,12,14,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,120,6.1176470588,13,0,102,0,1,0,17,1,3,0,0,0,1,1,12,12,0,44422,2,NotSpam
1,0,2,0,3,0,4,web,0,0,0,1,1,0,0,68,1,0,0,0,0,1,0,32,5.1875,14,0.0625,82,1,3,1,16,1,6,0.0625,0,2,1,0,12,15,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,112.5,5.5142857143,31,0,191,0,2,0,35,1.1290322581,4,0,3,0,1,1,12,11,0,126,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,151,5.08,23,0,127,0,1,0,25,1.0869565217,3,0,0,2,1,0,13,14,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,19,5.5,3,0,33,0,2,0,6,1,4,0,0,1,1,0,13,16,1,0,2,NotSpam
0,1,0,1,3,17,1,contentsharing,1,0,0,1,0,1,1,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,8,11,31,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,45,4.2692307692,22,0,111,0,3,0,26,1.0833333333,9,0,25,0,1,1,20,21,0,7840,1,NotSpam
1,0,0,3,3,23,1,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,13,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,63,4.3333333333,12,0,52,0,1,0,12,1,1,0,0,0,0,0,19,0,0,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,45,5.5714285714,5,0,39,0,1,0,7,1,3,0,0,2,1,0,18,18,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,58.6666666667,4.4242424242,29,0,146,0,3,0,33,1.1379310345,6,0,87,0,0,1,15,0,0,2196,3,NotSpam
1,0,3,0,3,0,1,web,0,0,0,1,1,1,0,55,1,0,0,0,0,0,0,155,4.3793103448,22,0,127,0,1,1,29,1.0740740741,6,0.0344827586,0,2,1,0,16,16,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,147,4.4814814815,23,0,121,0,1,0,27,1.08,8,0,0,1,1,0,11,10,1,0,2,NotSpam
1,0,12,2,3,30,3,web,0,0,0,1,1,0,0,114,1,0,0,0,0,1,0,87,16.9,7,0,167,0,2,2,10,1,12,0.2,0,1,1,0,14,16,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,85,6.8181818182,7,0.0909090909,75,1,1,0,11,1,4,0,0,1,1,0,7,9,1,0,2,NotSpam
1,0,0,3,3,21.6666666667,1,mobile,1,0,0,1,0,1,1,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,16,3,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,23.5,8.8,3,0,40,0,2,0,5,1,10,0,0,2,1,0,19,9,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,115,4.8,16,0,96,0,1,0,20,1.25,6,0,0,1,1,0,16,13,1,0,3,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,86.5,4.303030303,27,0,142,0,2,0,33,1.1379310345,11,0,0,1,1,0,26,8,1,0,4,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,100,3.4888888889,41,0,157,0,2,0,45,1.125,3,0,0,2,1,0,12,15,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,23,4.0714285714,12,0,57,0,3,0,14,1.0769230769,5,0,0,2,1,0,13,15,1,0,2,NotSpam
0,1,0,3,3,23,1,mobile,1,0,0,1,0,1,1,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,8,0,3,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,112,4.65,12,0,93,0,1,0,20,1.0526315789,8,0,0,1,1,0,25,10,1,0,3,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,62.5,4.2916666667,15,0,103,0,2,0,24,1.0434782609,4,0,0,1,1,0,26,8,1,0,4,NotSpam
0,0,0,0,0,0,0,thirdparty,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,73,5.1666666667,2,0.0833333333,62,1,1,0,12,1,1,0,3,0,1,1,11,10,0,1186,1,NotSpam
1,0,0,0,2,0,1,web,0,0,0,1,1,1,0,21,1,0,0,0,0,0,0,54,6.8571428571,11,0.0714285714,96,1,2,2,14,1.0769230769,7,0.1428571429,14,0,1,1,25,23,0,761,3,NotSpam
1,0,12,0,3,0,3,web,0,0,0,1,1,1,0,83,1,0,0,1,0,0,0,155,11,11,0,142,0,1,2,13,1,6,0.1538461538,0,2,1,0,14,14,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,52.5125,5.654853621,922,0,7167,0,160,0,1298,1.580998782,764,0,3,0,1,1,28,14,0,851,4,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,69,6,24,0,238,0,4,0,40,1.1428571429,10,0,0,2,1,0,14,9,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,10,14,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,46.2,5.3783783784,33,0,199,0,5,0,37,1.1212121212,5,0,0,2,1,0,13,15,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,81,4.125,7,0,66,0,1,0,16,1.2307692308,5,0,3,0,0,1,19,0,0,3546,3,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,131,7.25,8,0.1875,116,3,1,0,16,1,22,0,30,0,1,1,11,11,0,184,2,NotSpam
1,0,7,0,3,0,2,web,0,0,0,1,1,1,0,103,1,0,0,0,0,0,0,39,5.6666666667,6,0,34,0,1,1,6,1,1,0.1666666667,85,0,1,1,8,8,0,87174,1,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,80.1428571429,5.3222222222,83,0.0111111111,478,1,7,0,90,1.1842105263,8,0,0,1,1,0,22,8,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,33.3333333333,6.3571428571,9,0,89,0,3,0,14,1,6,0,0,1,1,0,13,12,1,0,3,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,75.5,5.652173913,22,0,130,0,2,0,23,1.0952380952,3,0,74,0,0,1,6,0,0,468,1,NotSpam
1,0,10,0,3,0,2,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,100,100,0,0,100,0,1,1,1,1,0,1,0,2,1,0,13,13,12,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,43.5,4.625,14,0,72,0,2,0,16,1.0666666667,3,0,0,2,1,0,19,19,1,0,2,NotSpam
0,1,0,4,3,16.25,1,web,1,0,0,1,1,1,0,103,4,0,0,0,1,0,0,212,5.0857142857,25,0,178,0,1,1,35,1.0294117647,6,0.0285714286,0,1,1,0,17,16,1,0,2,NotSpam
1,0,7,0,3,0,3,thirdparty,0,0,0,1,1,1,0,100,1,0,0,0,0,0,0,165,4.9285714286,25,0,138,0,1,1,28,1.037037037,4,0.0357142857,12,0,1,1,4,9,0,111457,1,NotSpam
0,1,0,1,3,17,1,mobile,1,0,0,1,0,1,1,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,13,13,3,0,3,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,96,4.3888888889,17,0,79,0,1,0,18,1.0588235294,4,0,0,1,1,0,19,12,1,0,3,NotSpam
1,0,2,0,4,0,2,web,0,0,0,1,1,1,0,37,1,0,0,0,0,0,0,75,5.2588235294,78,0,447,0,7,2,85,1.1333333333,14,0.0235294118,0,0,0,0,18,0,0,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,92,4.4705882353,12,0,76,0,1,0,17,1,6,0,0,2,0,0,15,0,3,0,3,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,74,4.2558139535,37,0,182,0,3,0,43,1.1315789474,5,0,0,2,1,0,15,15,3,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,95,6.3846153846,2,0.1538461538,79,2,1,0,13,1,21,0,66,0,1,1,15,13,0,371546,2,NotSpam
1,0,0,0,2,0,1,contentsharing,0,0,0,1,1,1,0,22,1,0,0,0,0,0,0,68.5,7.6875,9,0.0625,123,1,2,2,16,1,22,0.125,0,1,1,0,13,6,1,0,2,NotSpam
0,1,0,1,3,17,1,mobile,1,0,0,1,0,1,1,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,9,9,31,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,58.1428571429,4.8309859155,60,0,343,0,7,0,71,1.0923076923,20,0,0,2,1,0,13,12,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,27.5,4.4285714286,19,0,93,0,4,0,21,1.1052631579,5,0,0,1,1,0,11,14,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,82.5,4.3870967742,24,0.0322580645,136,1,2,0,31,1.1071428571,4,0,0,1,1,0,17,10,1,0,3,NotSpam
0,1,0,3,3,23,1,contentsharing,1,0,0,1,0,1,1,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,21,6,1,0,3,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,223,6.2258064516,23,0,193,0,1,0,31,1,11,0,0,1,1,0,11,12,3,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,50.4,4.8409090909,30,0,213,0,5,0,44,1.1282051282,20,0,0,1,1,0,18,18,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,152,7.0526315789,15,0.0526315789,134,1,1,0,19,1.0555555556,6,0,0,1,1,0,14,14,1,0,2,NotSpam
1,0,1,0,2,0,1,web,0,0,0,1,1,1,0,23,1,1,0,0,0,0,0,84.3333333333,4.8181818182,38,0,212,0,3,1,44,1.1,20,0.0227272727,0,2,1,0,17,21,1,0,3,NotSpam
0,1,0,0,2,0,2,web,0,0,0,1,1,1,0,53,1,0,0,0,0,0,0,83,5.3962264151,51,0,282,0,4,1,53,1.1041666667,13,0.0188679245,94,0,1,1,16,16,0,19630,1,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,55.6666666667,4.5161290323,26,0,138,0,3,0,31,1.0689655172,12,0,0,1,1,0,13,18,1,0,2,NotSpam
1,0,10,0,3,0,3,web,0,0,0,1,1,1,0,75,1,1,0,0,0,1,0,68.5,10.5833333333,9,0,125,0,2,2,12,1,2,0.1666666667,0,1,1,0,16,14,1,0,3,NotSpam
1,0,6,0,3,0,3,thirdparty,0,0,0,1,0,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,8,0,1,1,22,20,0,84465,3,NotSpam
1,0,8,0,2,0,3,web,0,0,0,1,1,1,0,47,1,1,0,0,0,0,0,91.6666666667,5.6904761905,71,0,468,0,6,2,84,1.2537313433,16,0.0238095238,0,0,0,0,15,0,0,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,31.5,6.2222222222,7,0.1111111111,56,1,2,0,9,1,5,0,0,1,1,0,14,14,3,0,2,NotSpam
1,0,0,0,3,0,3,contentsharing,1,0,0,1,1,1,0,61,1,0,0,0,0,0,0,242,5.5675675676,32,0.0540540541,206,2,1,1,37,1.0571428571,16,0.027027027,59,0,1,1,33,9,0,5925,6,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,49,5.6666666667,13,0.0666666667,85,1,2,0,15,1.0714285714,2,0,60,0,0,1,11,0,0,0,2,NotSpam
1,0,0,0,2,0,1,thirdparty,0,0,0,1,1,1,0,22,1,1,1,0,0,0,0,97.8571428571,3.9856115108,119,0,550,0,7,1,139,1.4631578947,24,0.0071942446,0,2,1,0,15,15,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,44,3.5,4,0,34,0,1,0,10,1,5,0,0,1,1,0,9,9,3,0,2,NotSpam
1,0,0,0,2,0,1,web,0,0,0,1,1,1,0,21,1,0,0,0,0,0,0,48,8.8,3,0.2,44,1,1,2,5,1,3,0.4,0,0,0,1,22,0,0,155,3,NotSpam
1,0,0,0,2,0,1,contentsharing,0,0,0,1,1,1,0,21,1,0,0,0,0,0,0,39.3333333333,4.8095238095,12,0,101,0,3,1,21,1.05,11,0.0476190476,0,2,1,0,15,19,1,0,3,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,47,5,4,0,40,0,1,0,8,1,7,0,3,0,1,1,11,16,0,88,2,NotSpam
1,0,14,0,3,0,6,web,0,0,0,1,1,1,0,100,1,0,0,0,0,0,0,100,100,0,0,100,0,1,2,1,1,0,2,0,1,1,0,18,17,1,0,2,NotSpam
1,0,2,0,3,0,2,thirdparty,0,0,0,1,1,1,0,45,1,1,1,0,0,0,0,13.3333333333,6,1,0,28,0,3,1,6,1.2,7,0.1666666667,0,2,1,0,8,17,1,0,2,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,37,8.5,1,0,33,0,1,0,4,1,0,0,0,2,1,0,17,8,1,0,3,NotSpam
0,0,0,0,0,0,0,web,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,116,4.3181818182,17,0,95,0,1,0,22,1.1578947368,0,0,0,2,1,0,11,13,3,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,126.5,4.4255319149,28,0.0212765957,201,1,2,0,47,1.1463414634,49,0,0,1,1,0,13,11,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,12,2.25,0,0.125,18,1,2,0,8,1.6,3,0,0,1,1,0,11,8,3,0,2,NotSpam
1,0,17,0,4,0,3,web,0,0,0,1,1,1,0,150,1,1,0,0,0,1,1,151,4.8903225806,129,0,754,0,6,1,155,1.3362068966,29,0.0064516129,0,0,0,0,15,0,0,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,74,6.5,5,0,63,0,1,0,10,1,9,0,0,1,1,0,10,13,1,0,2,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,128,5.7894736842,14,0,107,0,1,0,19,1.1176470588,72,0,0,0,0,0,17,0,0,0,2,NotSpam
1,0,0,0,2,0,1,web,0,0,0,1,1,1,0,26,1,0,0,0,0,0,0,111.75,5.8484848485,60,0,386,0,4,2,66,1.2941176471,4,0.0303030303,0,0,1,1,29,18,0,2382,5,NotSpam
0,0,0,0,0,0,0,mobile,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,113,5.3333333333,15,0.0555555556,96,1,1,0,18,1.0588235294,7,0,18,0,1,1,21,11,0,626,3,NotSpam
